0,1,2,3,4,5
0.182405,0.926834,0.317133,0.070032,0.217010,0.199550
0.836270,0.449053,0.757427,0.850132,0.286549,0.651696
0.817212,0.260325,0.457767,0.617482,0.509313,0.750132
0.135932,0.852759,0.739709,0.598269,0.645442,0.919660
0.069006,0.169832,0.074278,0.740588,0.242317,0.420000
0.714828,0.189133,0.352131,0.231429,0.268690,0.809157
0.312834,0.968319,0.842400,0.586073,0.910115,0.215752
0.377088,0.577100,0.802333,0.073185,0.768093,0.649165
0.737696,0.097333,0.227685,0.337856,0.477171,0.838062
0.125968,0.813140,0.992956,0.612026,0.696764,0.344246
0.937859,0.497417,0.455197,0.937178,0.136711,0.672456
0.080826,0.500322,0.236615,0.909466,0.214523,0.176021
0.811615,0.170874,0.861740,0.256425,0.865327,0.005049
0.277526,0.837560,0.700288,0.970753,0.481161,0.397857
0.329665,0.310334,0.859212,0.985192,0.981502,0.528325
0.843131,0.030791,0.635473,0.747830,0.728826,0.486694
0.462678,0.685040,0.377275,0.424657,0.203422,0.577741
0.565477,0.773051,0.055470,0.934058,0.552376,0.165079
0.418975,0.029034,0.879301,0.419031,0.103876,0.981061
0.629560,0.770558,0.887301,0.980383,0.904078,0.658603
0.135327,0.403195,0.911209,0.510463,0.607364,0.326285
0.406814,0.348468,0.612805,0.804865,0.011590,0.109000
0.437187,0.298649,0.890773,0.475079,0.681672,0.653731
0.161524,0.090245,0.609109,0.594112,0.286181,0.269714
0.613071,0.774389,0.759800,0.048544,0.030818,0.890221
0.518268,0.469194,0.774533,0.689863,0.269551,0.615126
0.272202,0.627318,0.267499,0.397946,0.093400,0.025885
0.487753,0.840701,0.390630,0.176766,0.501932,0.775099
0.109612,0.142408,0.994563,0.849628,0.159883,0.401000
0.373937,0.326516,0.501341,0.664166,0.929632,0.062266
0.969170,0.425842,0.595913,0.867332,0.790265,0.670050
0.142528,0.047559,0.411767,0.115861,0.721491,0.481636
0.025321,0.772983,0.479830,0.619408,0.681676,0.738537
0.542888,0.138870,0.968660,0.341259,0.190058,0.354846
0.196903,0.572771,0.086273,0.041272,0.132320,0.659615
0.774843,0.469515,0.442469,0.153461,0.816037,0.586130
0.837260,0.838131,0.998155,0.961167,0.367817,0.863542
0.953342,0.962313,0.022296,0.389444,0.710376,0.981435
0.230959,0.082910,0.256423,0.914425,0.420284,0.912258
0.910987,0.735491,0.763290,0.338483,0.537242,0.296141
0.864336,0.480211,0.336967,0.614328,0.284396,0.363465
0.629585,0.423594,0.194828,0.329140,0.536965,0.606237
0.948940,0.040399,0.969998,0.098742,0.279247,0.030483
0.178226,0.678064,0.554869,0.776540,0.624545,0.590073
0.666430,0.662578,0.534128,0.912462,0.041173,0.673266
0.966212,0.203621,0.042980,0.693095,0.332883,0.044528
0.569289,0.687132,0.845551,0.505469,0.268229,0.935364
0.032331,0.815448,0.787189,0.227987,0.059577,0.227709
0.865860,0.945725,0.821127,0.172238,0.501015,0.071409
0.607642,0.504452,0.812078,0.807948,0.986674,0.468005
0.890934,0.335456,0.843618,0.714465,0.001494,0.610711
0.559194,0.767659,0.887962,0.629928,0.863768,0.665721
0.330409,0.699310,0.105657,0.322509,0.284182,0.021221
0.093547,0.317806,0.918280,0.662792,0.925979,0.418141
0.031777,0.487582,0.467081,0.705517,0.098306,0.012525
0.910000,0.887797,0.242216,0.478280,0.297458,0.625540
0.484638,0.658311,0.401885,0.223860,0.170701,0.837364
0.333540,0.958816,0.565238,0.390342,0.921506,0.772096
0.363057,0.865790,0.224978,0.796509,0.992040,0.200688
0.427841,0.176143,0.204193,0.449170,0.920088,0.516777
0.021851,0.821896,0.499083,0.641226,0.251652,0.331286
0.795828,0.317547,0.348564,0.101333,0.155877,0.247867
0.697933,0.800314,0.625850,0.308125,0.751347,0.224565
0.953265,0.985688,0.038719,0.907364,0.201332,0.849089
0.013007,0.385801,0.701897,0.706065,0.393973,0.657113
0.649179,0.219478,0.370303,0.217671,0.656509,0.980220
0.366757,0.321650,0.209466,0.966887,0.133647,0.044096
0.155964,0.064129,0.875375,0.279508,0.667975,0.498655
0.456393,0.876362,0.876876,0.796525,0.945672,0.069890
0.970261,0.111870,0.471136,0.047249,0.291521,0.057290
0.280460,0.500046,0.405939,0.097814,0.968337,0.927129
0.031812,0.903526,0.038344,0.914649,0.647169,0.910442
0.755551,0.657042,0.022502,0.780499,0.216277,0.221994
0.111778,0.262522,0.826724,0.913813,0.263397,0.429427
0.719030,0.475756,0.498561,0.673094,0.504355,0.700795
0.086075,0.657846,0.608235,0.719407,0.010876,0.734005
0.367785,0.627571,0.276457,0.892802,0.346393,0.756834
0.240215,0.176403,0.035235,0.685549,0.822835,0.264612
0.891816,0.045917,0.713783,0.009608,0.462966,0.396677
0.192916,0.215618,0.521245,0.191091,0.698757,0.624923
0.899373,0.118482,0.146686,0.796264,0.408070,0.271018
0.663472,0.065188,0.058142,0.284677,0.289657,0.246577
0.181588,0.357251,0.861502,0.393717,0.378093,0.767833
0.638988,0.435826,0.449488,0.746018,0.100732,0.287380
0.012324,0.205023,0.274743,0.622989,0.961683,0.598987
0.417976,0.630359,0.145665,0.623157,0.757631,0.095407
0.438455,0.217396,0.623205,0.034135,0.588840,0.997492
0.308008,0.419281,0.879680,0.285456,0.214983,0.648604
0.750913,0.785840,0.887875,0.071669,0.671222,0.022575
0.975671,0.312348,0.241987,0.572338,0.409684,0.675245
0.929959,0.374786,0.136721,0.875319,0.693343,0.398984
0.068318,0.098396,0.207805,0.270783,0.883561,0.572325
0.591175,0.693182,0.000390,0.135081,0.158963,0.788728
0.175677,0.928306,0.318484,0.562240,0.069006,0.055495
0.341847,0.837310,0.105932,0.479898,0.362437,0.912854
0.773652,0.681266,0.194187,0.426758,0.735457,0.618074
0.536622,0.865553,0.485838,0.795613,0.362966,0.314927
0.656932,0.211507,0.753312,0.142301,0.942209,0.090734
0.143528,0.326479,0.118327,0.951929,0.123178,0.608817
0.696919,0.230138,0.223878,0.884339,0.820912,0.255275
0.036144,0.422832,0.971126,0.721876,0.516404,0.870624
0.377790,0.186395,0.582338,0.813997,0.992663,0.233541
0.022635,0.378222,0.640213,0.018695,0.935142,0.058521
0.300587,0.712441,0.170107,0.286903,0.008285,0.415018
0.011376,0.926347,0.769754,0.051629,0.972568,0.466843
0.150186,0.987018,0.183411,0.912742,0.717381,0.644366
0.046914,0.075730,0.407821,0.761521,0.884924,0.810056
0.196068,0.827468,0.276533,0.459102,0.493502,0.099006
0.347171,0.587145,0.303643,0.733416,0.762589,0.352367
0.336881,0.963076,0.777367,0.117922,0.681405,0.543337
0.293575,0.069368,0.375634,0.636319,0.147312,0.789775
0.679214,0.457642,0.014467,0.222015,0.344227,0.460721
0.644916,0.575893,0.954067,0.016353,0.113235,0.158769
0.741302,0.222683,0.018846,0.677473,0.930868,0.558570
0.569734,0.398872,0.585283,0.468484,0.484746,0.408067
0.243243,0.203157,0.156703,0.485982,0.841328,0.168325
0.742604,0.142536,0.402613,0.611653,0.342822,0.101065
0.423370,0.464011,0.744719,0.013624,0.076952,0.949187
0.852385,0.948346,0.253700,0.732654,0.274940,0.444056
0.045091,0.960156,0.331577,0.975011,0.364363,0.993762
0.803441,0.221581,0.406405,0.421097,0.025661,0.952964
0.485716,0.449072,0.837353,0.121627,0.539744,0.257261
0.036300,0.434027,0.724764,0.231466,0.668202,0.507078
0.674491,0.350240,0.727484,0.894216,0.192620,0.949911
0.373110,0.848570,0.946949,0.499665,0.957054,0.326112
0.669327,0.109042,0.084063,0.423138,0.092928,0.641714
0.767533,0.206533,0.075213,0.380769,0.058687,0.504635
0.090359,0.115497,0.987747,0.453564,0.654031,0.306002
0.589570,0.311481,0.135602,0.746328,0.639058,0.466135
0.985468,0.901221,0.509008,0.158927,0.574759,0.713809
0.154521,0.743336,0.698950,0.072401,0.686193,0.692769
0.967147,0.632301,0.495880,0.495405,0.001692,0.744438
0.581735,0.027774,0.101960,0.429187,0.719250,0.743551
0.185137,0.589321,0.189253,0.499780,0.667820,0.344079
0.044957,0.003623,0.363991,0.990860,0.942394,0.044425
0.474902,0.927584,0.943049,0.387906,0.926219,0.496768
0.666714,0.774488,0.914120,0.851504,0.037169,0.128609
0.462124,0.114442,0.192098,0.065363,0.836850,0.204787
0.023033,0.225902,0.280702,0.341435,0.811491,0.354726
0.432214,0.995074,0.116267,0.404898,0.824055,0.778415
0.643381,0.743773,0.926496,0.878833,0.829657,0.255146
0.491436,0.261520,0.487950,0.763310,0.173418,0.156826
0.909773,0.247819,0.859032,0.903161,0.054355,0.250154
0.805964,0.090475,0.782921,0.560058,0.091793,0.706962
0.094262,0.261191,0.656425,0.769654,0.956072,0.235315
0.868542,0.966190,0.607387,0.804144,0.597905,0.723990
0.827733,0.241934,0.376721,0.740340,0.692432,0.759887
0.000322,0.030969,0.301620,0.064634,0.873513,0.865061
0.147853,0.541825,0.372565,0.117740,0.154870,0.919679
0.508195,0.514435,0.615864,0.196433,0.395902,0.107012
0.532459,0.616323,0.532154,0.194925,0.764888,0.915281
0.499649,0.451585,0.940532,0.468193,0.946742,0.696095
0.177137,0.937780,0.252394,0.925623,0.660146,0.520898
0.099066,0.308875,0.791169,0.265937,0.065865,0.767530
0.466250,0.074134,0.680862,0.655292,0.501191,0.968613
0.636913,0.541275,0.325396,0.386216,0.845564,0.213396
0.303350,0.257678,0.384653,0.873815,0.909171,0.209361
0.743006,0.376354,0.673381,0.337901,0.712562,0.749125
0.299387,0.925640,0.810310,0.102621,0.046969,0.198071
0.107282,0.752032,0.467389,0.520355,0.774574,0.473933
0.374240,0.443593,0.124850,0.516115,0.053987,0.706884
0.734331,0.088605,0.952127,0.750305,0.831220,0.906812
0.220571,0.159187,0.394467,0.513137,0.045781,0.705496
0.126698,0.095724,0.077063,0.498290,0.144094,0.358990
0.162807,0.369229,0.962642,0.299553,0.647574,0.786532
0.667415,0.009031,0.697025,0.377290,0.143913,0.511008
0.908936,0.819459,0.098795,0.240898,0.870917,0.243456
0.273500,0.176135,0.006992,0.167591,0.799939,0.769101
0.818397,0.518016,0.038219,0.801580,0.297631,0.829179
0.154530,0.318535,0.564335,0.046455,0.842700,0.792789
0.573676,0.517564,0.781395,0.743069,0.801578,0.679108
0.130254,0.186874,0.045805,0.129685,0.634580,0.436395
0.292484,0.876059,0.792073,0.847322,0.042372,0.692627
0.350859,0.886512,0.881886,0.799216,0.222889,0.903218
0.943070,0.069951,0.452206,0.805541,0.119664,0.849983
0.563487,0.436363,0.961177,0.441526,0.584879,0.758857
0.866272,0.900262,0.214862,0.389599,0.308002,0.600177
0.444846,0.786854,0.335819,0.701529,0.630822,0.388769
0.804004,0.469113,0.228924,0.364205,0.213617,0.798844
0.514853,0.865756,0.502283,0.488371,0.021723,0.376303
0.949088,0.830520,0.869503,0.751306,0.909586,0.627320
0.939739,0.627366,0.389069,0.591625,0.093883,0.881484
0.074600,0.776976,0.975493,0.321077,0.876722,0.447240
0.751127,0.608730,0.336187,0.507579,0.051688,0.578076
0.870758,0.089047,0.670480,0.600153,0.144590,0.765746
0.775570,0.925179,0.184984,0.159474,0.478132,0.600573
0.839980,0.944599,0.896559,0.204452,0.199422,0.266695
0.105228,0.272009,0.853571,0.623543,0.983111,0.868369
0.578355,0.764831,0.958712,0.788114,0.093951,0.202221
0.855327,0.949649,0.394362,0.317179,0.503280,0.065813
0.055046,0.611874,0.560906,0.213886,0.070393,0.062590
0.923880,0.411443,0.887015,0.769557,0.384976,0.581531
0.254349,0.011891,0.663865,0.523308,0.034400,0.646793
0.835089,0.897444,0.079570,0.658731,0.405607,0.073780
0.048863,0.687444,0.282403,0.507592,0.925163,0.186017
0.375269,0.568109,0.317019,0.501711,0.378760,0.384137
0.772842,0.858216,0.552003,0.200917,0.624545,0.547930
0.539764,0.341383,0.990258,0.916000,0.669364,0.140532
0.361662,0.124434,0.749030,0.390354,0.228815,0.394568
0.594902,0.232288,0.154881,0.012619,0.098848,0.077692
0.595706,0.655430,0.256798,0.734657,0.440695,0.011569
0.268686,0.641496,0.113168,0.556855,0.232653,0.342868
0.387068,0.420317,0.749417,0.079180,0.701369,0.806320
0.788797,0.281996,0.894655,0.073141,0.168964,0.954250
0.542053,0.313989,0.344704,0.360115,0.517606,0.725176
0.698154,0.935883,0.979213,0.598104,0.544511,0.967911
0.153417,0.620406,0.808399,0.060735,0.995908,0.274517
0.603228,0.207131,0.036746,0.179850,0.156364,0.020359
0.048103,0.709451,0.645743,0.427361,0.767858,0.198779
0.333861,0.525315,0.582248,0.519268,0.728671,0.980175
0.390308,0.188524,0.772851,0.790143,0.715801,0.972853
0.237392,0.364210,0.773396,0.033604,0.608444,0.494547
0.104376,0.478908,0.382200,0.927284,0.007441,0.325770
0.530633,0.845005,0.854251,0.572464,0.813122,0.191248
0.375464,0.879772,0.187552,0.159221,0.967606,0.578064
0.071995,0.561584,0.650440,0.074627,0.295127,0.249597
0.785981,0.429708,0.883504,0.437522,0.615010,0.036681
0.078846,0.079448,0.595173,0.664685,0.352597,0.785678
0.709598,0.248468,0.660445,0.433199,0.591385,0.570052
0.128447,0.201729,0.848511,0.052257,0.498730,0.243964
0.770283,0.408904,0.036825,0.678460,0.436176,0.881632
0.529773,0.563700,0.898706,0.064990,0.074338,0.237385
0.307299,0.671549,0.853450,0.673666,0.049442,0.370854
0.340611,0.900478,0.350660,0.224757,0.424928,0.670817
0.408533,0.621337,0.179041,0.047797,0.561038,0.439886
0.101655,0.117680,0.371121,0.617780,0.212226,0.456753
0.409798,0.796478,0.907559,0.570840,0.340466,0.237801
0.960255,0.345138,0.345524,0.892187,0.439018,0.201240
0.717285,0.596890,0.133175,0.465680,0.663035,0.786384
0.661914,0.846861,0.087890,0.165784,0.898502,0.006711
0.487454,0.990681,0.944052,0.535744,0.336235,0.880905
0.126736,0.798197,0.810387,0.192958,0.729454,0.726191
0.678990,0.342018,0.799150,0.366746,0.497305,0.456108
0.928822,0.068880,0.851515,0.303378,0.525909,0.134349
0.596764,0.683765,0.461116,0.131521,0.652927,0.402874
0.723637,0.334604,0.929249,0.248428,0.262334,0.921829
0.814107,0.791087,0.635091,0.694691,0.184805,0.112268
0.309904,0.301292,0.996931,0.491661,0.189480,0.841772
0.523568,0.729117,0.770373,0.870022,0.588624,0.484095
0.500177,0.127711,0.301118,0.920882,0.990922,0.271617
0.439126,0.097391,0.568563,0.626988,0.024036,0.993072
0.456286,0.483534,0.843727,0.648887,0.835260,0.671955
0.028189,0.484373,0.364076,0.356225,0.432689,0.711946
0.513070,0.662327,0.627820,0.406463,0.305661,0.435568
0.544439,0.185769,0.973041,0.950876,0.336060,0.206111
0.052184,0.408049,0.752435,0.528332,0.887241,0.873195
0.495947,0.119421,0.018206,0.139583,0.711098,0.512946
0.643521,0.712136,0.119965,0.165237,0.153039,0.350582
0.294377,0.680058,0.797547,0.152540,0.977837,0.253396
0.519507,0.733619,0.496027,0.701463,0.687845,0.841041
0.469802,0.751008,0.406721,0.077967,0.763244,0.718736
0.998020,0.044685,0.108357,0.288985,0.402711,0.115544
0.737388,0.750066,0.818693,0.988047,0.516270,0.349472
0.557754,0.251023,0.749345,0.710547,0.847685,0.794827
0.191304,0.790979,0.314709,0.648646,0.769770,0.440701
0.773660,0.141990,0.230307,0.333079,0.524036,0.159811
0.420064,0.855863,0.035923,0.764108,0.178087,0.321516
0.628926,0.096175,0.462859,0.410369,0.276592,0.837440
0.238345,0.301610,0.998345,0.230191,0.805517,0.986294
0.565608,0.141066,0.327467,0.513807,0.483825,0.418536
0.922933,0.586418,0.822433,0.236682,0.382319,0.947892
0.327076,0.975907,0.214288,0.134908,0.063296,0.989724
0.141269,0.322987,0.773545,0.300938,0.846940,0.166575
0.134213,0.733358,0.820078,0.919179,0.915688,0.344242
0.390263,0.151038,0.126627,0.640747,0.004102,0.588978
0.998007,0.150729,0.944557,0.345015,0.195112,0.002656
0.990491,0.152096,0.497214,0.023495,0.200674,0.454362
0.459435,0.935284,0.237949,0.643866,0.387592,0.001215
0.652927,0.265900,0.131214,0.333218,0.177661,0.058941
0.028873,0.383260,0.142893,0.621172,0.341256,0.314876
0.395626,0.097440,0.327676,0.363364,0.113836,0.995782
0.310767,0.786964,0.243514,0.771664,0.657194,0.903744
0.436615,0.627112,0.519065,0.853791,0.717850,0.150000
0.682433,0.214694,0.016299,0.813170,0.767593,0.733644
0.563320,0.998116,0.215078,0.918691,0.014894,0.093656
0.315994,0.404787,0.031295,0.949493,0.186888,0.368014
0.390682,0.785793,0.723035,0.692275,0.169706,0.547660
0.249774,0.201573,0.440023,0.508039,0.194288,0.196699
0.641403,0.439210,0.249456,0.424675,0.177706,0.065164
0.421753,0.670347,0.795831,0.824660,0.126950,0.760241
0.956404,0.217702,0.788233,0.403251,0.581108,0.141707
0.818123,0.919091,0.575264,0.133223,0.114142,0.457836
0.828751,0.298380,0.231331,0.317287,0.460070,0.378967
0.410122,0.871792,0.144845,0.650464,0.622435,0.631341
0.217790,0.624485,0.436562,0.292650,0.048172,0.470516
0.744306,0.836905,0.867191,0.761861,0.924476,0.409167
0.663428,0.957747,0.500533,0.665713,0.463983,0.835225
0.460727,0.926612,0.527747,0.799500,0.487128,0.293459
0.991473,0.312772,0.021878,0.149352,0.110421,0.640631
0.062043,0.613406,0.827443,0.848500,0.165356,0.745606
0.136992,0.102460,0.406279,0.968974,0.593302,0.273717
0.903995,0.539375,0.812448,0.740505,0.804192,0.595435
0.503052,0.337453,0.162002,0.452214,0.851965,0.954662
0.576329,0.784672,0.729953,0.995487,0.116713,0.000481
0.855871,0.536095,0.585992,0.792437,0.511320,0.996724
0.958351,0.182922,0.158879,0.812188,0.593318,0.699670
0.024109,0.528650,0.991808,0.015859,0.782372,0.015287
0.775928,0.706954,0.671019,0.028294,0.244663,0.285266
0.837094,0.423130,0.097498,0.265628,0.323721,0.271703
0.958568,0.597212,0.827323,0.808042,0.692831,0.570387
0.068517,0.011779,0.452801,0.898575,0.856671,0.695158
0.083676,0.763742,0.305661,0.477046,0.507076,0.662404
0.809505,0.789654,0.375855,0.610029,0.342194,0.664858
0.463546,0.908212,0.473410,0.420975,0.998995,0.806523
0.699642,0.064916,0.585815,0.893200,0.334875,0.570298
0.648099,0.412195,0.077409,0.830193,0.819479,0.131770
0.714472,0.753990,0.278328,0.191881,0.121861,0.873500
0.394911,0.913537,0.875249,0.743122,0.713989,0.469567
0.869469,0.700204,0.549354,0.533799,0.021044,0.882947
0.342679,0.052843,0.268702,0.799753,0.623900,0.524505
0.112277,0.692614,0.390269,0.106012,0.164961,0.878577
0.277531,0.580678,0.757245,0.238375,0.966356,0.366796
0.047197,0.618370,0.758983,0.863353,0.201326,0.293432
0.881487,0.125368,0.070601,0.231590,0.195310,0.744247
0.021230,0.914024,0.651272,0.143461,0.246303,0.459283
0.714604,0.254105,0.457155,0.655107,0.521619,0.101567
0.415919,0.937806,0.667496,0.803590,0.638403,0.574441
0.193411,0.006428,0.246626,0.832372,0.716885,0.296218
0.359203,0.472060,0.982738,0.841782,0.379891,0.044130
0.281212,0.070197,0.069791,0.511461,0.102037,0.268293
0.202280,0.831935,0.281722,0.390785,0.983267,0.913389
0.297546,0.699683,0.449029,0.945931,0.252884,0.245721
0.205023,0.308867,0.099594,0.563537,0.327864,0.381966
0.383446,0.991271,0.337155,0.790787,0.335903,0.197922
0.922936,0.179963,0.431629,0.537624,0.587551,0.955453
0.402480,0.972115,0.786263,0.959666,0.094999,0.777858
0.303977,0.346702,0.105380,0.904128,0.884282,0.340784
0.908940,0.589239,0.193791,0.980652,0.810481,0.260792
0.928671,0.574416,0.120354,0.748405,0.141251,0.151990
0.995948,0.418718,0.560986,0.974739,0.910143,0.698666
0.845532,0.206476,0.181003,0.174734,0.589154,0.664267
0.690255,0.915500,0.745351,0.026025,0.726042,0.989412
0.876022,0.611011,0.093660,0.197658,0.439883,0.411945
0.274449,0.072532,0.640334,0.181223,0.665763,0.461425
0.337455,0.811380,0.396071,0.162154,0.141470,0.815774
0.959885,0.064763,0.799271,0.623950,0.370972,0.684152
0.955170,0.627569,0.432495,0.117594,0.276787,0.436695
0.876422,0.980447,0.360755,0.943612,0.042014,0.191965
0.055870,0.492209,0.128215,0.520036,0.213442,0.436711
0.049187,0.137613,0.653635,0.224895,0.090776,0.816009
0.776730,0.402513,0.567041,0.016651,0.662018,0.161518
0.586400,0.564926,0.132023,0.471806,0.956785,0.791104
0.733867,0.446145,0.138691,0.714187,0.891189,0.368535
0.704678,0.066815,0.623577,0.038245,0.342050,0.872188
0.840572,0.478469,0.021608,0.955322,0.831846,0.033976
0.048459,0.466266,0.258679,0.994057,0.427346,0.153995
0.682327,0.042492,0.365868,0.833861,0.489939,0.977587
0.182554,0.153695,0.242716,0.756474,0.666191,0.067610
0.792656,0.898844,0.021728,0.536556,0.146248,0.986695
0.510599,0.302282,0.762086,0.095900,0.322605,0.713237
0.520793,0.405866,0.428190,0.625257,0.639208,0.625806
0.913553,0.379305,0.615210,0.358776,0.782414,0.686294
0.130223,0.718118,0.303214,0.099500,0.658250,0.204994
0.645271,0.404130,0.129072,0.520362,0.185094,0.988868
0.394793,0.156498,0.430940,0.740084,0.713208,0.909775
0.799313,0.370725,0.776251,0.972318,0.950837,0.322611
0.084175,0.642327,0.436441,0.129106,0.643537,0.636112
0.435210,0.562744,0.711705,0.127456,0.884508,0.858891
0.869195,0.108208,0.496686,0.926088,0.248612,0.416107
0.495473,0.733372,0.922316,0.323234,0.065591,0.141138
0.965835,0.360245,0.207236,0.129355,0.098072,0.522304
0.577486,0.798352,0.965327,0.925013,0.022164,0.509973
0.612591,0.249657,0.454615,0.743433,0.529021,0.412434
0.071638,0.758708,0.006064,0.118190,0.757735,0.992884
0.390874,0.275540,0.097505,0.804885,0.645689,0.396675
0.833564,0.242651,0.015840,0.132459,0.694795,0.154617
0.551181,0.925449,0.946361,0.969047,0.018436,0.331413
0.627692,0.569423,0.435497,0.300504,0.409327,0.018427
0.497365,0.971195,0.250353,0.071671,0.642850,0.421317
0.034765,0.954165,0.555077,0.363016,0.881815,0.021942
0.666856,0.770645,0.476189,0.494129,0.275260,0.479156
0.386411,0.676489,0.206556,0.722651,0.734500,0.026747
0.292754,0.950562,0.347765,0.116026,0.965762,0.923962
0.177109,0.692695,0.323866,0.846116,0.818846,0.508197
0.945875,0.440465,0.838484,0.149199,0.505067,0.286839
0.901993,0.260166,0.983028,0.010915,0.033716,0.600946
0.321438,0.176317,0.727814,0.487050,0.424074,0.887651
0.155392,0.609538,0.086430,0.464794,0.392502,0.751398
0.526174,0.065280,0.500301,0.245910,0.289512,0.656426
0.380879,0.830189,0.444980,0.362306,0.246702,0.072219
0.064826,0.669451,0.138705,0.358451,0.261895,0.534730
0.562683,0.942958,0.170064,0.813065,0.565023,0.274371
0.590753,0.451955,0.258291,0.473929,0.492178,0.401375
0.544875,0.995175,0.767142,0.372953,0.911972,0.646692
0.096970,0.953047,0.728431,0.395943,0.388847,0.736199
0.390655,0.741446,0.967215,0.268854,0.484453,0.952400
0.183671,0.148785,0.129080,0.914376,0.894801,0.182127
0.975171,0.583530,0.235334,0.140080,0.843339,0.262887
0.810520,0.924887,0.369198,0.955152,0.910456,0.428432
0.253196,0.335138,0.472641,0.483676,0.610564,0.083199
0.919894,0.921196,0.707285,0.322794,0.814842,0.191545
0.758834,0.198439,0.957942,0.378110,0.036325,0.325865
0.234327,0.976448,0.756123,0.050497,0.232284,0.818856
0.499550,0.311535,0.672497,0.413156,0.014663,0.274693
0.469041,0.928788,0.944241,0.121162,0.213291,0.206297
0.386316,0.810127,0.067326,0.608174,0.835439,0.904662
0.462042,0.986736,0.388076,0.549529,0.069045,0.504421
0.269750,0.233900,0.732400,0.860189,0.259899,0.850071
0.965352,0.768748,0.180251,0.469995,0.062722,0.825828
0.680988,0.516651,0.400317,0.032515,0.176366,0.288430
0.448986,0.452502,0.101994,0.824827,0.745496,0.204022
0.033614,0.267086,0.244709,0.327187,0.849333,0.921499
0.556762,0.592878,0.576099,0.355901,0.931516,0.193324
0.894690,0.057562,0.448952,0.363074,0.380811,0.722094
0.414653,0.873212,0.276349,0.031450,0.030984,0.737931
0.240524,0.768698,0.866661,0.591670,0.908937,0.432517
0.102115,0.489718,0.007160,0.702477,0.680792,0.217476
0.927847,0.915739,0.625139,0.931925,0.160182,0.888545
0.631407,0.832875,0.717055,0.280718,0.747655,0.222660
0.070404,0.424580,0.026076,0.601794,0.853026,0.346787
0.861400,0.937953,0.107052,0.235440,0.404783,0.612829
0.737157,0.489953,0.421928,0.859781,0.098884,0.991576
0.169119,0.601981,0.724821,0.564192,0.080764,0.631910
0.220838,0.591631,0.110191,0.698190,0.716811,0.799573
0.441493,0.927311,0.448554,0.737451,0.852329,0.180479
0.557319,0.398093,0.529439,0.361607,0.397403,0.113918
0.648717,0.201648,0.066434,0.748742,0.863480,0.708744
0.353583,0.962965,0.422356,0.592452,0.137356,0.446204
0.568477,0.142995,0.011812,0.583260,0.291916,0.650290
0.589862,0.776432,0.864282,0.083054,0.962331,0.240014
0.575855,0.893131,0.352939,0.313328,0.730878,0.697657
0.630232,0.117221,0.131434,0.066175,0.445400,0.965021
0.057901,0.179827,0.933638,0.273734,0.873456,0.374460
0.038667,0.849278,0.448503,0.246168,0.113843,0.981832
0.983438,0.188534,0.990892,0.166832,0.167156,0.262960
0.247266,0.606041,0.756501,0.310961,0.104541,0.007711
0.669571,0.770474,0.806468,0.434489,0.586024,0.122460
0.802438,0.454236,0.720670,0.016044,0.636707,0.649171
0.160814,0.521002,0.404967,0.164552,0.502211,0.031044
0.554740,0.021457,0.357039,0.290728,0.178040,0.764219
0.624783,0.575470,0.304629,0.382774,0.106698,0.459116
0.239941,0.437620,0.096057,0.907587,0.426889,0.522400
0.344350,0.419500,0.542357,0.335193,0.398888,0.394399
0.524566,0.741841,0.128236,0.629025,0.045233,0.705754
0.026208,0.600984,0.798682,0.242078,0.293210,0.371646
0.523654,0.464820,0.660483,0.617909,0.674971,0.529140
0.265225,0.556836,0.160396,0.151643,0.114960,0.928607
0.853396,0.583682,0.418156,0.756481,0.021354,0.897428
0.135564,0.693697,0.329950,0.533864,0.987363,0.699002
0.565291,0.384613,0.283182,0.540090,0.715858,0.161877
0.670456,0.338389,0.629131,0.562351,0.864244,0.686764
0.636162,0.745428,0.146424,0.680350,0.401152,0.834726
0.434440,0.369060,0.635119,0.532951,0.674130,0.563693
0.448622,0.321642,0.267303,0.047656,0.114026,0.340662
0.941205,0.679259,0.098791,0.938649,0.522729,0.603714
0.895949,0.108459,0.542688,0.201283,0.983026,0.160862
0.333237,0.203652,0.143591,0.757472,0.219878,0.463707
0.880018,0.221983,0.927897,0.373373,0.150237,0.330920
0.418917,0.500877,0.726341,0.031215,0.293077,0.466046
0.869551,0.290047,0.225320,0.541217,0.619846,0.086533
0.383975,0.200135,0.285985,0.026727,0.487813,0.953302
0.732195,0.981067,0.382663,0.795413,0.442021,0.714072
0.861577,0.202044,0.734019,0.295642,0.101087,0.343725
0.063090,0.203212,0.369953,0.469947,0.552210,0.802795
0.462617,0.963297,0.368042,0.591383,0.291457,0.873515
0.944698,0.763338,0.767651,0.190950,0.201246,0.906489
0.972084,0.452791,0.900789,0.526706,0.400560,0.457989
0.021401,0.908477,0.549572,0.792253,0.698191,0.665199
0.411313,0.296592,0.954805,0.568755,0.709564,0.226602
0.885993,0.788433,0.636456,0.265608,0.562300,0.234360
0.022461,0.770600,0.375602,0.962203,0.008634,0.759771
0.630129,0.399079,0.524476,0.956702,0.178211,0.361940
0.036974,0.600468,0.303398,0.586628,0.907473,0.538425
0.262755,0.289086,0.230752,0.817745,0.535550,0.440103
0.293597,0.614913,0.612348,0.890345,0.534551,0.141967
0.236133,0.487347,0.907194,0.089764,0.421945,0.169135
